timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539623628.379,26.367,40.039,49.316,20.996,39.551,0
1539623628.383,23.926,33.691,39.062,18.066,54.199,0
1539623628.387,17.090,33.203,29.297,15.137,34.180,0
1539623628.391,12.207,39.062,38.086,12.695,24.414,0
1539623628.395,23.438,42.480,42.480,12.695,25.391,0
1539623628.398,12.695,38.574,36.133,11.719,45.410,0
1539623628.402,4.883,36.621,33.691,18.555,56.641,0
1539623628.406,31.738,44.922,38.086,27.344,43.457,0
1539623628.410,36.133,44.922,33.691,20.996,35.645,0
1539623628.414,20.508,35.156,29.785,18.555,18.066,0
1539623628.418,24.414,35.645,43.457,29.297,45.898,0
1539623628.422,36.133,35.645,48.340,30.762,30.762,0
1539623628.426,39.062,35.645,44.434,28.320,60.547,0
1539623628.430,22.461,39.551,41.016,17.090,30.762,0
1539623628.434,24.902,39.062,36.621,10.742,23.438,0
1539623628.438,24.902,37.109,41.016,15.137,53.711,0
1539623628.441,12.695,40.039,40.527,8.301,28.809,0
1539623628.445,9.277,35.645,39.062,4.395,33.203,0
1539623628.449,11.719,32.227,38.574,9.277,25.391,0
1539623628.453,25.391,34.668,34.668,7.324,3.418,0
1539623628.457,11.719,31.738,34.668,6.348,21.484,0
1539623628.461,11.230,33.203,35.645,10.742,66.406,0
1539623628.465,31.738,39.551,39.551,17.090,34.180,0
1539623628.469,27.344,42.969,41.016,22.461,35.156,0
1539623628.473,20.508,43.945,38.086,11.230,47.852,0
1539623628.477,25.391,47.852,40.039,13.672,17.578,0
1539623628.480,27.832,43.457,41.016,22.461,20.996,0
1539623628.484,22.949,40.039,39.062,20.996,26.367,0
1539623628.488,31.738,42.969,29.785,16.602,11.230,0
1539623628.492,37.598,42.969,28.809,18.066,16.602,0
1539623628.496,20.508,42.969,34.668,20.508,17.090,0
1539623628.500,4.395,40.039,39.062,18.066,36.133,0
1539623628.504,4.883,39.062,44.434,19.043,42.969,0
1539623628.508,11.230,41.504,40.039,21.484,16.602,0
1539623628.512,12.695,37.109,36.133,18.555,14.648,0
1539623628.516,21.973,31.250,35.645,18.555,32.227,0
1539623628.520,19.531,34.668,33.203,19.043,16.602,0
1539623628.523,22.949,39.551,28.809,21.484,-3.418,0
1539623628.527,37.598,39.551,28.320,26.367,19.043,0
1539623628.531,27.344,37.598,33.203,22.949,-5.371,0
1539623628.535,18.555,37.598,35.645,18.555,-14.160,0
1539623628.539,20.996,41.504,44.434,23.926,16.113,0
1539623628.543,24.414,45.410,44.434,19.531,15.625,0
1539623628.547,20.996,39.062,33.691,6.836,32.227,0
1539623628.551,25.879,39.551,36.133,18.555,43.457,0
1539623628.555,31.738,40.039,43.945,22.461,-45.410,0
1539623628.559,27.344,34.668,40.527,16.602,12.695,0
1539623628.563,25.391,32.715,36.133,12.207,82.031,0
1539623628.566,18.066,33.203,37.598,12.207,44.922,0
1539623628.570,13.184,40.039,40.527,14.160,21.484,0
1539623628.574,17.090,39.551,39.062,15.625,32.715,0
1539623628.578,21.973,37.109,29.785,17.578,52.246,0
1539623628.582,9.277,38.086,24.902,9.277,77.148,0
1539623628.586,14.648,36.621,27.344,2.930,95.215,0
1539623628.590,27.832,33.691,26.367,9.766,62.988,0
1539623628.594,17.090,35.645,27.344,22.461,53.223,0
1539623628.598,7.812,41.016,27.832,21.484,32.715,0
1539623628.602,23.438,41.016,27.832,12.695,0.000,0
1539623628.605,22.949,41.992,34.668,11.230,39.062,0
1539623628.609,14.160,44.434,33.203,18.555,88.867,0
1539623628.613,18.066,42.969,34.180,23.438,58.594,0
1539623628.617,19.531,40.527,40.527,19.043,58.105,0
1539623628.621,19.531,39.062,37.598,20.508,68.359,0
1539623628.625,20.996,38.086,34.180,29.297,61.523,0
1539623628.629,25.391,41.016,32.227,35.156,29.785,0
1539623628.633,26.855,39.551,31.250,28.809,87.402,0
1539623628.637,31.738,39.551,27.344,26.855,102.051,0
1539623628.641,30.273,42.969,27.344,28.320,52.734,0
1539623628.645,28.809,45.410,38.086,32.715,50.781,0
1539623628.648,37.109,44.434,42.480,40.039,25.879,0
1539623628.652,27.832,40.527,37.109,30.762,-8.301,0
1539623628.656,27.344,42.969,32.715,27.344,-9.766,0
1539623628.660,33.691,43.457,31.738,28.809,-32.227,0
1539623628.664,26.855,38.086,34.668,27.832,-8.789,0
1539623628.668,27.344,35.645,36.621,31.738,64.453,0
1539623628.672,33.203,39.062,38.086,28.320,25.391,0
1539623628.676,34.668,38.086,38.086,26.855,5.859,0
1539623628.680,40.527,38.574,36.621,29.785,25.879,0
1539623628.684,39.551,36.621,36.621,29.297,35.156,0
1539623628.688,32.715,32.227,40.527,33.203,47.852,0
1539623628.691,37.598,35.645,42.969,38.086,48.340,0
1539623628.695,30.273,39.551,41.992,23.438,32.227,0
1539623628.699,24.414,36.133,42.480,14.648,11.230,0
1539623628.703,29.297,37.598,41.016,25.879,53.711,0
1539623628.707,26.855,43.457,36.621,26.367,74.707,0
1539623628.711,14.648,41.016,37.598,12.207,54.688,0
1539623628.715,9.277,37.109,37.598,20.508,40.039,0
1539623628.719,16.113,34.668,35.645,30.762,30.273,0
1539623628.723,25.391,33.691,37.598,26.855,55.664,0
1539623628.727,27.344,34.668,41.016,27.344,36.133,0
1539623628.730,26.855,34.668,37.598,25.879,18.555,0
1539623628.734,19.531,37.109,30.273,29.785,64.941,0
1539623628.738,20.508,38.574,32.227,27.344,59.570,0
1539623628.742,22.461,30.762,33.203,18.066,-13.672,0
1539623628.746,30.273,29.785,27.344,24.414,0.000,0
1539623628.750,25.391,35.645,27.344,22.949,27.344,0
1539623628.754,24.414,37.598,28.809,20.996,53.711,0
1539623628.758,28.809,37.109,23.438,28.320,23.438,0
1539623628.762,25.391,39.062,25.879,29.785,25.879,0
1539623628.766,26.855,42.969,29.785,13.672,85.938,0
1539623628.770,29.297,41.016,30.273,17.090,16.602,0
1539623628.773,37.598,36.621,33.691,30.273,10.742,0
1539623628.777,36.133,33.203,36.621,20.996,21.973,0
1539623628.781,20.508,38.086,44.922,24.414,18.555,0
1539623628.785,12.207,41.992,45.898,25.879,14.648,0
1539623628.789,20.020,39.062,41.016,19.531,-18.066,0
1539623628.793,26.855,39.551,43.945,27.832,20.996,0
1539623628.797,30.762,34.668,48.340,25.879,49.316,0
1539623628.801,22.949,31.250,41.504,13.672,28.320,0
1539623628.805,20.508,33.691,36.133,14.648,53.711,0
1539623628.809,28.809,36.621,37.109,22.461,69.336,0
1539623628.813,39.551,38.086,36.621,25.879,31.738,0
1539623628.816,40.527,40.039,40.527,27.344,86.914,0
1539623628.820,22.461,41.992,37.598,22.949,60.547,0
1539623628.824,28.320,43.457,36.133,17.578,41.992,0
1539623628.828,36.133,42.480,39.551,20.996,95.703,0
1539623628.832,28.320,39.551,32.715,20.996,4.395,0
1539623628.836,23.438,39.062,36.133,21.484,0.977,0
1539623628.840,28.320,35.156,42.969,21.484,38.574,0
1539623628.844,34.180,33.691,39.062,23.926,15.137,0
1539623628.848,41.504,35.645,41.504,25.391,54.688,0
1539623628.852,37.109,34.668,41.992,24.902,62.012,0
1539623628.855,28.809,32.227,41.016,20.996,37.598,0
1539623628.859,34.668,35.645,37.109,21.973,34.180,0
1539623628.863,35.645,39.551,32.715,26.855,-2.441,0
1539623628.867,27.832,31.738,34.180,21.973,-33.203,0
1539623628.871,31.738,36.621,38.574,23.438,-14.160,0
1539623628.875,30.273,41.992,43.457,28.809,40.039,0
1539623628.879,20.508,36.133,36.133,22.461,70.801,0
1539623628.883,25.879,32.715,32.715,14.648,40.527,0
1539623628.887,21.484,32.227,32.227,11.719,74.707,0
1539623628.891,18.555,35.645,27.344,16.113,52.246,0
1539623628.895,17.090,36.621,33.203,8.301,32.715,0
1539623628.898,18.555,41.016,36.133,6.836,53.223,0
1539623628.902,31.738,41.504,35.156,20.508,40.527,0
1539623628.906,37.109,33.203,38.574,17.578,37.598,0
1539623628.910,28.809,31.250,37.598,12.207,18.555,0
1539623628.914,18.555,36.133,38.086,14.648,63.477,0
1539623628.918,16.602,36.621,37.109,8.789,92.773,0
1539623628.922,19.531,34.180,31.738,9.766,78.613,0
1539623628.926,30.762,39.551,34.668,24.414,45.898,0
1539623628.930,30.762,40.527,34.668,28.809,0.488,0
1539623628.934,17.578,33.691,27.344,18.555,-0.488,0
1539623628.938,20.508,31.250,27.344,20.020,-46.875,0
1539623628.941,29.785,38.086,29.297,19.531,-83.008,0
1539623628.945,29.297,44.434,31.738,12.695,17.578,0
1539623628.949,27.832,42.480,30.762,10.742,48.828,0
1539623628.953,21.973,38.086,24.902,5.371,-40.039,0
1539623628.957,17.578,38.574,23.438,5.371,-32.227,0
1539623628.961,15.137,39.062,25.879,8.789,-12.207,0
1539623628.965,16.113,32.227,27.832,7.324,1.465,0
1539623628.969,17.090,30.273,24.902,2.930,-3.418,0
1539623628.973,20.996,34.668,19.531,9.766,-45.898,0
1539623628.977,25.391,38.086,23.926,13.672,27.832,0
