timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539630455.223,27.344,-929.199,81.055,26.367,33.691,0
1539630455.227,24.414,-877.930,83.984,28.809,0.000,0
1539630455.231,23.926,-917.969,80.078,30.762,-13.672,0
1539630455.235,20.996,-988.770,79.590,28.320,49.805,0
1539630455.239,21.973,-932.617,92.773,30.762,109.375,0
1539630455.242,24.414,-786.621,97.656,37.109,44.434,0
1539630455.246,25.391,-768.066,85.449,36.133,41.992,0
1539630455.250,27.832,-933.105,75.195,36.621,60.547,0
1539630455.254,26.367,-979.492,74.707,36.133,23.438,0
1539630455.258,25.879,-835.938,81.055,31.738,14.160,0
1539630455.262,30.273,-832.031,82.520,28.320,21.973,0
1539630455.266,30.762,-934.082,85.449,23.926,0.000,0
1539630455.270,28.809,-799.805,101.562,20.020,39.551,0
1539630455.274,34.180,-705.566,108.887,20.996,90.332,0
1539630455.278,33.203,-883.301,96.191,24.902,24.414,0
1539630455.282,25.391,-964.844,97.656,28.320,-36.133,0
1539630455.285,25.391,-798.340,110.352,31.738,49.316,0
1539630455.289,24.902,-713.379,115.234,33.203,75.684,0
1539630455.293,27.832,-858.398,106.934,33.203,18.066,0
1539630455.297,31.738,-971.191,105.469,29.297,32.715,0
1539630455.301,30.273,-862.305,118.652,29.785,35.645,0
1539630455.305,28.320,-789.551,121.582,29.297,0.977,0
1539630455.309,27.344,-902.832,123.535,23.438,-37.598,0
1539630455.313,28.809,-907.227,127.441,25.391,-7.812,0
1539630455.317,28.809,-752.441,132.812,26.855,63.477,0
1539630455.321,29.297,-727.539,131.348,24.902,54.199,0
1539630455.324,28.320,-891.113,122.070,25.391,52.246,0
1539630455.328,28.320,-983.887,131.836,21.484,61.523,0
1539630455.332,30.762,-809.082,149.902,25.391,74.219,0
1539630455.336,34.668,-762.207,147.461,33.691,58.594,0
1539630455.340,36.621,-904.297,135.742,30.273,81.543,0
1539630455.344,30.762,-831.055,142.090,28.320,117.188,0
1539630455.348,29.297,-711.426,153.320,28.320,93.262,0
1539630455.352,28.320,-777.344,147.461,27.832,90.820,0
1539630455.356,22.461,-955.566,134.766,23.438,54.688,0
1539630455.360,25.391,-938.477,142.578,19.531,17.090,0
1539630455.364,23.926,-790.039,145.020,17.090,54.688,0
1539630455.367,15.625,-870.117,133.301,17.578,25.879,0
1539630455.371,13.672,-983.398,132.812,22.461,-3.418,0
1539630455.375,15.625,-968.262,140.137,19.531,10.742,0
1539630455.379,22.461,-966.797,140.625,20.020,17.578,0
1539630455.383,28.809,-969.238,132.812,24.414,32.227,0
1539630455.387,28.320,-974.609,130.859,22.949,78.125,0
1539630455.391,24.902,-886.719,136.230,22.949,49.805,0
