timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539545140.385,27.832,94.238,-405.762,44.922,50.781,0
1539545140.389,27.832,-63.477,-552.734,104.492,45.410,0
1539545140.393,27.832,176.758,-375.488,82.031,29.785,0
1539545140.396,29.785,312.988,-249.512,44.922,12.695,0
1539545140.400,21.484,227.539,-305.664,28.809,41.992,0
1539545140.404,20.020,249.023,-275.879,27.344,74.707,0
1539545140.408,16.602,305.176,-224.609,27.832,49.316,0
1539545140.412,19.043,200.195,-330.078,31.250,-11.719,0
1539545140.416,23.438,175.781,-337.402,37.598,19.043,0
1539545140.420,14.160,283.203,-206.543,36.621,78.125,0
1539545140.424,15.137,176.758,-282.227,40.527,64.453,0
1539545140.428,23.438,-18.555,-486.328,45.410,0.000,0
1539545140.432,21.973,-146.973,-609.863,46.875,-8.789,0
1539545140.436,18.066,-31.250,-500.488,49.805,54.688,0
1539545140.439,13.672,362.305,-138.184,39.062,91.797,0
1539545140.443,18.066,248.535,-229.492,43.457,18.066,0
1539545140.447,16.113,60.547,-417.480,52.246,-20.020,0
1539545140.451,6.348,308.105,-182.129,47.363,55.664,0
1539545140.455,10.742,423.828,-41.016,53.711,84.961,0
1539545140.459,21.973,127.441,-333.496,51.270,-9.766,0
1539545140.463,20.996,57.617,-433.105,28.320,-32.227,0
1539545140.467,9.277,282.715,-209.473,20.996,34.180,0
1539545140.471,8.789,230.469,-235.840,33.691,60.059,0
1539545140.475,17.090,-55.664,-514.648,41.992,12.207,0
1539545140.479,19.043,-230.957,-728.027,41.016,-42.480,0
1539545140.482,13.184,162.598,-384.766,35.156,24.414,0
1539545140.486,17.578,413.574,-111.328,37.598,80.566,0
1539545140.490,24.902,248.047,-243.652,63.477,57.129,0
1539545140.494,18.555,90.332,-418.945,52.246,-18.066,0
1539545140.498,10.742,212.891,-309.082,36.133,-11.719,0
1539545140.502,18.066,235.840,-228.516,48.828,58.594,0
1539545140.506,30.273,97.656,-339.844,49.316,57.129,0
1539545140.510,28.320,104.004,-378.418,50.293,-4.395,0
1539545140.514,20.508,156.250,-339.844,44.922,-23.926,0
1539545140.518,24.414,86.914,-370.605,46.875,35.645,0
1539545140.521,22.461,25.879,-414.551,52.246,87.402,0
1539545140.525,10.254,125.488,-341.797,40.527,47.363,0
1539545140.529,11.719,185.059,-303.223,34.668,-10.254,0
1539545140.533,16.602,226.074,-226.074,57.617,36.621,0
1539545140.537,17.090,-7.812,-407.227,74.707,60.547,0
1539545140.541,10.254,0.977,-436.035,51.758,25.391,0
1539545140.545,6.348,217.773,-252.441,35.645,0.977,0
1539545140.549,10.254,145.996,-293.457,38.086,17.090,0
1539545140.553,7.324,159.668,-261.230,32.227,73.242,0
1539545140.557,2.930,256.836,-174.805,27.344,71.777,0
1539545140.561,10.254,116.211,-326.172,23.438,1.953,0
1539545140.564,12.695,-98.145,-518.066,42.480,16.113,0
1539545140.568,5.859,-53.711,-475.586,55.176,74.707,0
1539545140.572,-1.465,195.312,-275.391,27.344,68.359,0
1539545140.576,4.883,223.633,-267.090,16.113,21.484,0
1539545140.580,14.160,32.227,-443.848,13.184,4.395,0
1539545140.584,14.160,62.012,-407.715,19.531,49.316,0
1539545140.588,13.184,293.457,-175.781,31.250,84.473,0
1539545140.592,15.625,187.012,-257.324,42.480,18.555,0
1539545140.596,17.090,59.082,-368.652,53.711,-16.602,0
1539545140.600,19.531,149.414,-254.395,56.152,31.738,0
1539545140.604,23.438,284.668,-92.773,41.504,80.566,0
1539545140.607,30.273,219.238,-141.113,35.156,53.711,0
1539545140.611,36.133,-27.832,-392.090,42.969,-10.742,0
1539545140.615,42.480,-69.336,-447.754,49.316,11.719,0
1539545140.619,39.551,86.914,-303.711,56.152,61.035,0
1539545140.623,28.809,218.262,-161.621,62.012,72.754,0
1539545140.627,41.504,-169.434,-527.344,48.340,-16.113,0
1539545140.631,46.387,-229.980,-642.578,42.969,-54.199,0
1539545140.635,27.832,284.180,-145.996,48.340,60.059,0
1539545140.639,24.902,222.656,-146.973,43.457,84.961,0
1539545140.643,30.273,-9.277,-385.742,34.668,-0.488,0
1539545140.646,31.738,17.090,-397.461,37.109,-16.113,0
1539545140.650,27.344,189.453,-215.820,56.152,61.035,0
1539545140.654,29.297,195.312,-185.547,58.594,93.262,0
1539545140.658,36.621,-83.496,-467.773,57.617,22.949,0
1539545140.662,35.156,-159.668,-583.496,71.777,-24.902,0
1539545140.666,23.438,128.906,-321.777,71.777,29.785,0
1539545140.670,26.855,118.652,-282.715,70.312,75.684,0
1539545140.674,40.527,-149.902,-533.203,66.895,43.457,0
1539545140.678,35.645,-34.180,-488.281,74.219,1.465,0
1539545140.682,25.391,178.711,-280.273,72.754,25.391,0
1539545140.686,23.438,208.496,-202.637,59.082,79.102,0
1539545140.689,18.555,173.340,-224.609,47.363,76.660,0
1539545140.693,24.902,132.812,-280.273,36.133,2.930,0
1539545140.697,34.668,55.664,-355.957,24.902,-32.715,0
1539545140.701,33.691,86.914,-300.293,24.414,32.715,0
1539545140.705,27.344,24.414,-338.379,30.273,61.523,0
1539545140.709,26.855,-83.496,-466.309,40.039,12.695,0
1539545140.713,27.832,-27.832,-451.660,40.527,-32.715,0
1539545140.717,28.809,-180.664,-574.707,45.898,-4.883,0
1539545140.721,18.555,-33.691,-435.059,57.617,79.590,0
1539545140.725,13.672,279.785,-164.062,34.180,62.500,0
1539545140.729,22.949,65.918,-378.418,16.602,-24.902,0
1539545140.732,20.508,-27.832,-474.609,14.160,-13.184,0
1539545140.736,20.020,155.273,-302.734,16.602,61.035,0
1539545140.740,27.832,285.645,-176.758,20.508,77.637,0
1539545140.744,29.297,101.074,-360.840,9.766,8.301,0
1539545140.748,28.809,12.207,-456.543,17.578,-13.672,0
1539545140.752,25.391,98.633,-353.027,27.344,59.570,0
1539545140.756,17.578,89.355,-363.281,23.438,80.566,0
1539545140.760,21.484,-103.516,-568.848,23.438,-4.395,0
1539545140.764,25.879,-263.184,-749.023,32.227,-38.086,0
1539545140.768,16.602,110.840,-426.758,34.180,34.180,0
1539545140.771,17.090,367.188,-150.391,35.156,94.727,0
1539545140.775,27.832,109.863,-392.090,39.551,19.043,0
1539545140.779,34.180,15.137,-524.902,49.805,-34.668,0
1539545140.783,37.598,228.516,-320.312,56.641,24.902,0
1539545140.787,32.227,290.527,-229.492,45.898,70.312,0
1539545140.791,26.855,101.562,-402.832,48.828,40.039,0
1539545140.795,24.414,-15.625,-556.641,67.383,-29.785,0
1539545140.799,24.414,45.410,-507.324,73.242,-1.465,0
1539545140.803,29.785,65.918,-469.727,78.125,58.105,0
1539545140.807,37.598,-133.789,-651.367,67.871,39.062,0
1539545140.811,34.180,-202.148,-756.348,54.688,-26.367,0
1539545140.814,33.691,122.070,-473.633,61.523,-12.207,0
1539545140.818,49.805,238.281,-311.523,69.824,55.664,0
1539545140.822,56.152,187.012,-325.195,75.684,70.312,0
1539545140.826,54.199,189.453,-344.238,105.469,20.508,0
1539545140.830,56.641,215.332,-316.895,127.441,-0.488,0
1539545140.834,58.594,199.707,-287.109,86.426,54.688,0
1539545140.838,51.270,238.770,-216.309,81.543,103.516,0
1539545140.842,50.293,221.680,-232.422,180.664,41.992,0
1539545140.846,47.363,-31.738,-483.398,322.754,-41.504,0
1539545140.850,46.875,-158.691,-580.566,411.133,-4.395,0
1539545140.854,46.875,-121.582,-531.738,424.316,46.875,0
1539545140.857,36.621,71.777,-375.488,402.832,41.992,0
1539545140.861,40.039,159.668,-303.711,335.449,-0.488,0
1539545140.865,44.922,147.461,-295.898,275.391,16.602,0
1539545140.869,34.180,232.422,-189.941,218.750,81.543,0
