timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539545100.115,27.344,-969.238,-973.145,36.621,-6.836,0
1539545100.119,23.438,-969.238,-857.422,34.180,66.895,0
1539545100.123,40.527,-969.238,-870.117,51.758,74.219,0
1539545100.127,36.621,-969.238,-997.559,57.617,-5.859,0
1539545100.131,23.438,-969.238,-912.109,45.410,-6.836,0
1539545100.135,20.996,-969.238,-768.555,42.969,88.867,0
1539545100.139,20.508,-969.238,-812.500,41.992,112.793,0
1539545100.143,16.602,-969.238,-862.793,32.227,58.105,0
1539545100.147,17.578,-969.238,-925.781,36.621,-8.789,0
1539545100.150,19.043,-969.238,-983.887,36.133,-11.230,0
1539545100.154,15.625,-969.238,-917.480,32.715,63.965,0
1539545100.158,22.461,-969.238,-924.316,37.109,63.477,0
1539545100.162,24.414,-969.238,-977.539,31.250,-5.859,0
1539545100.166,15.137,-969.238,-967.285,32.715,2.930,0
1539545100.170,11.719,-969.238,-970.215,34.180,39.551,0
1539545100.174,8.301,-969.238,-945.312,29.297,60.547,0
1539545100.178,12.207,-969.238,-952.148,29.297,5.859,0
1539545100.182,15.137,-969.238,-979.492,36.133,-15.625,0
1539545100.186,12.695,-969.238,-935.059,46.387,59.082,0
1539545100.189,18.066,-969.238,-827.637,36.621,108.398,0
1539545100.193,21.484,-969.238,-856.445,29.785,70.312,0
1539545100.197,26.855,-969.238,-973.633,50.293,7.324,0
1539545100.201,28.809,-969.238,-908.203,53.223,63.477,0
1539545100.205,23.438,-969.238,-898.926,30.762,120.605,0
1539545100.209,22.949,-969.238,-970.703,30.762,63.477,0
1539545100.213,24.902,-969.238,-979.004,43.945,-37.109,0
1539545100.217,20.020,-969.238,-922.852,33.203,3.418,0
1539545100.221,17.090,-969.238,-728.516,24.902,143.555,0
1539545100.225,22.461,-969.238,-752.441,30.273,118.164,0
1539545100.229,24.414,-969.238,-942.383,36.621,14.648,0
1539545100.232,24.902,-969.238,-953.613,50.781,5.859,0
1539545100.236,21.484,-969.238,-836.426,58.594,72.266,0
1539545100.240,20.020,-969.238,-822.754,59.570,91.797,0
1539545100.244,28.320,-969.238,-949.219,50.781,23.926,0
1539545100.248,25.879,-969.238,-951.660,37.109,-0.977,0
1539545100.252,24.414,-969.238,-941.895,37.598,52.246,0
1539545100.256,32.227,-969.238,-975.098,46.387,79.102,0
1539545100.260,35.645,-969.238,-960.938,39.062,36.621,0
1539545100.264,28.809,-969.238,-990.234,30.762,-12.207,0
1539545100.268,25.391,-969.238,-862.305,40.527,56.641,0
1539545100.272,28.320,-969.238,-827.148,49.805,101.074,0
1539545100.275,26.855,-969.238,-949.219,49.805,51.758,0
1539545100.279,27.344,-969.238,-922.363,41.016,17.090,0
1539545100.283,28.320,-969.238,-830.078,39.062,49.316,0
1539545100.287,25.879,-969.238,-856.445,43.945,83.984,0
1539545100.291,29.297,-969.238,-931.641,34.668,65.430,0
1539545100.295,31.250,-969.238,-922.363,32.227,18.555,0
1539545100.299,30.273,-969.238,-965.820,52.734,3.418,0
1539545100.303,29.785,-969.238,-973.633,65.430,34.668,0
1539545100.307,27.832,-969.238,-945.312,62.500,51.270,0
1539545100.311,25.879,-969.238,-949.219,46.875,15.137,0
1539545100.314,26.367,-969.238,-931.152,38.574,-3.906,0
1539545100.318,27.832,-969.238,-924.316,41.016,64.941,0
1539545100.322,31.738,-969.238,-919.434,32.715,98.633,0
1539545100.326,34.180,-969.238,-910.156,31.738,41.016,0
1539545100.330,33.203,-969.238,-981.934,44.434,-33.691,0
1539545100.334,27.832,-969.238,-930.664,43.457,23.926,0
1539545100.338,24.902,-969.238,-837.402,43.457,97.168,0
1539545100.342,27.832,-969.238,-893.555,48.828,48.340,0
1539545100.346,39.062,-969.238,-962.402,52.734,-35.156,0
1539545100.350,42.480,-969.238,-988.281,47.852,-35.645,0
1539545100.354,26.367,-969.238,-873.535,36.133,69.336,0
1539545100.357,29.297,-969.238,-816.406,43.457,100.098,0
1539545100.361,36.621,-969.238,-971.680,55.176,10.742,0
1539545100.365,30.762,-969.238,-885.254,52.734,29.785,0
1539545100.369,30.762,-969.238,-727.051,58.594,100.586,0
1539545100.373,25.879,-969.238,-755.859,61.523,83.984,0
1539545100.377,24.414,-969.238,-881.348,44.434,22.949,0
1539545100.381,32.715,-969.238,-974.121,33.203,-13.184,0
1539545100.385,23.438,-969.238,-854.004,28.320,46.875,0
1539545100.389,22.461,-969.238,-745.117,35.156,102.051,0
1539545100.393,31.738,-969.238,-872.070,51.758,34.180,0
1539545100.397,35.645,-969.238,-1000.000,56.152,-46.875,0
1539545100.400,34.180,-969.238,-895.508,51.270,21.973,0
1539545100.404,36.133,-969.238,-751.953,45.898,102.539,0
1539545100.408,40.527,-969.238,-880.859,53.223,36.621,0
1539545100.412,32.715,-969.238,-997.559,61.523,-50.293,0
1539545100.416,21.484,-969.238,-914.062,41.992,-6.836,0
1539545100.420,18.066,-969.238,-840.820,35.156,62.500,0
1539545100.424,22.461,-969.238,-861.328,40.039,73.730,0
1539545100.428,19.531,-969.238,-887.695,32.227,24.902,0
1539545100.432,16.113,-969.238,-888.184,31.738,-7.324,0
1539545100.436,18.555,-969.238,-880.859,28.320,52.246,0
1539545100.439,21.484,-969.238,-952.637,28.809,88.867,0
1539545100.443,23.438,-969.238,-975.586,38.574,3.418,0
1539545100.447,24.414,-969.238,-964.355,34.180,-55.664,0
1539545100.451,32.715,-969.238,-960.938,36.621,10.742,0
1539545100.455,38.574,-969.238,-961.914,55.664,62.500,0
1539545100.459,15.625,-969.238,-946.777,51.758,23.926,0
1539545100.463,3.418,-969.238,-920.410,37.109,-30.273,0
1539545100.467,20.996,-969.238,-935.547,38.086,9.277,0
1539545100.471,24.414,-969.238,-875.488,45.898,83.984,0
1539545100.475,22.461,-969.238,-822.266,48.340,64.941,0
1539545100.479,27.832,-969.238,-886.230,41.016,0.488,0
1539545100.482,31.738,-969.238,-884.766,46.875,29.785,0
1539545100.486,40.527,-969.238,-935.547,60.059,76.660,0
1539545100.490,41.992,-969.238,-972.168,46.387,87.891,0
1539545100.494,38.086,-969.238,-959.961,33.203,13.672,0
1539545100.498,43.457,-969.238,-980.957,40.039,-65.430,0
1539545100.502,38.574,-969.238,-917.480,41.016,20.996,0
1539545100.506,33.691,-969.238,-756.836,34.180,114.258,0
1539545100.510,52.246,-969.238,-808.105,43.457,67.871,0
1539545100.514,54.688,-969.238,-968.750,57.129,-20.996,0
1539545100.518,41.504,-969.238,-912.598,58.105,20.508,0
1539545100.522,37.109,-969.238,-818.848,63.965,92.773,0
1539545100.525,35.645,-969.238,-902.832,76.660,37.598,0
1539545100.529,37.109,-969.238,-973.633,65.430,-25.879,0
1539545100.533,32.227,-969.238,-967.773,49.805,1.465,0
1539545100.537,25.879,-969.238,-967.773,47.363,51.270,0
1539545100.541,35.156,-969.238,-966.797,42.969,62.012,0
1539545100.545,45.898,-969.238,-970.703,54.199,-2.441,0
1539545100.549,37.109,-969.238,-958.984,54.688,7.324,0
1539545100.553,36.133,-969.238,-954.102,46.387,66.406,0
1539545100.557,44.434,-969.238,-961.914,56.152,59.570,0
1539545100.561,47.852,-969.238,-966.309,55.176,5.859,0
1539545100.564,48.340,-969.238,-970.215,35.645,-3.906,0
1539545100.568,42.480,-969.238,-929.688,41.504,61.523,0
1539545100.572,38.574,-969.238,-928.711,54.688,94.727,0
1539545100.576,42.480,-969.238,-966.797,55.176,37.598,0
1539545100.580,39.551,-969.238,-982.422,56.641,-11.230,0
1539545100.584,25.879,-969.238,-924.316,50.781,59.082,0
1539545100.588,28.320,-969.238,-896.973,42.480,110.840,0
1539545100.592,34.180,-969.238,-974.121,45.898,46.875,0
1539545100.596,27.832,-969.238,-965.332,43.945,-8.789,0
1539545100.600,27.344,-969.238,-978.516,39.551,-7.324,1
1539545100.604,34.180,-969.238,-925.781,48.340,77.148,0
1539545100.607,33.691,-969.238,-828.613,60.547,105.469,0
1539545100.611,33.691,-969.238,-912.598,64.941,29.785,0
1539545100.615,38.086,-969.238,-981.445,53.711,-9.277,0
1539545100.619,34.668,-969.238,-944.824,46.875,38.086,0
1539545100.623,32.227,-969.238,-810.547,52.246,102.539,0
1539545100.627,29.297,-969.238,-873.047,52.734,28.809,0
1539545100.631,28.809,-969.238,-998.535,45.898,-27.344,0
1539545100.635,30.273,-969.238,-916.504,46.875,43.457,0
1539545100.639,28.809,-969.238,-734.375,48.828,105.957,0
1539545100.643,33.203,-969.238,-695.801,55.176,84.961,0
1539545100.647,37.598,-969.238,-884.766,62.012,-5.371,0
1539545100.650,37.598,-969.238,-964.844,50.293,8.301,0
1539545100.654,32.715,-969.238,-734.863,44.922,104.492,0
1539545100.658,34.180,-969.238,-591.797,57.129,107.910,0
1539545100.662,42.480,-969.238,-792.480,70.312,19.043,0
1539545100.666,37.109,-969.238,-889.160,77.637,8.301,0
1539545100.670,36.133,-969.238,-770.996,71.289,62.988,0
1539545100.674,42.969,-969.238,-761.719,54.688,81.543,0
1539545100.678,51.270,-969.238,-931.152,47.852,-7.812,0
1539545100.682,50.781,-969.238,-938.965,53.711,-47.852,0
1539545100.686,31.738,-969.238,-693.359,46.875,56.152,0
1539545100.689,23.438,-969.238,-581.055,39.551,95.215,0
1539545100.693,27.344,-969.238,-764.160,45.898,29.297,0
1539545100.697,34.180,-969.238,-798.340,51.758,-2.930,0
1539545100.701,27.832,-969.238,-581.055,41.992,82.520,0
1539545100.705,27.832,-969.238,-542.480,41.016,141.602,0
1539545100.709,39.551,-969.238,-727.539,56.152,76.172,0
1539545100.713,37.598,-969.238,-806.641,66.895,0.000,0
1539545100.717,30.273,-969.238,-727.051,70.312,25.879,0
1539545100.721,37.598,-969.238,-801.758,71.289,90.820,0
1539545100.725,39.062,-969.238,-941.406,58.594,93.262,0
1539545100.729,28.320,-969.238,-900.879,43.945,18.066,0
1539545100.732,30.762,-969.238,-759.766,34.180,16.602,0
1539545100.736,33.691,-969.238,-768.555,40.527,77.148,0
1539545100.740,27.832,-969.238,-958.496,47.852,70.801,0
1539545100.744,25.879,-969.238,-916.016,40.527,19.043,0
1539545100.748,26.367,-969.238,-802.734,36.621,1.465,0
1539545100.752,26.367,-969.238,-834.473,36.621,55.664,0
1539545100.756,30.273,-969.238,-859.863,37.598,78.125,0
1539545100.760,32.715,-969.238,-828.125,41.504,36.133,0
1539545100.764,28.320,-969.238,-862.793,41.016,-0.977,0
1539545100.768,26.367,-969.238,-920.898,35.645,35.645,0
1539545100.772,20.996,-969.238,-971.191,28.809,75.684,0
1539545100.775,18.555,-969.238,-868.652,40.039,53.223,0
1539545100.779,32.227,-969.238,-879.395,62.012,-8.789,0
1539545100.783,31.250,-969.238,-993.164,62.012,-3.906,0
1539545100.787,21.973,-969.238,-861.816,46.387,77.148,0
1539545100.791,30.762,-969.238,-719.727,28.809,75.684,0
1539545100.795,28.320,-969.238,-808.105,29.785,4.883,0
1539545100.799,22.461,-969.238,-920.410,33.691,-10.254,0
1539545100.803,15.625,-969.238,-810.547,26.367,51.270,0
1539545100.807,9.766,-969.238,-680.664,27.344,88.379,0
1539545100.811,20.020,-969.238,-817.383,37.598,14.160,0
1539545100.814,27.344,-969.238,-973.145,43.945,-39.551,0
1539545100.818,25.879,-969.238,-965.332,52.246,33.691,0
1539545100.822,20.020,-969.238,-810.547,52.246,91.309,0
1539545100.826,23.926,-969.238,-810.059,51.758,46.387,0
1539545100.830,36.133,-969.238,-985.840,47.852,-24.902,0
1539545100.834,34.668,-969.238,-830.566,31.250,34.180,0
1539545100.838,31.738,-969.238,-687.500,40.039,105.957,0
1539545100.842,44.434,-969.238,-869.629,60.547,46.387,0
1539545100.846,60.547,-969.238,-995.117,70.801,-26.855,0
1539545100.850,49.316,-969.238,-883.789,53.223,14.160,0
1539545100.854,19.531,-969.238,-751.465,37.598,84.961,0
1539545100.857,13.672,-969.238,-835.938,31.250,66.895,0
1539545100.861,19.043,-969.238,-962.402,26.855,-2.441,0
1539545100.865,6.836,-969.238,-989.258,32.715,-28.809,0
1539545100.869,-7.324,-969.238,-862.793,27.344,36.133,0
1539545100.873,0.000,-969.238,-839.844,26.367,73.730,0
